1	Female U.S.A 25-34 Caucasian TradeOrTechnicalOrVocationalTraining	[male] has mentioned his new ring and the ladies want a closer look .	They just found out their son just got engaged .
1	Female U.S.A 25-34 Caucasian HighSchool	the groom and bride were elated .	The groom is elated by the bride's sweet smile .
1	Male U.S.A 25-34 Caucasian Bachelor	the thief ran out through my back porch .	The thief was still there when we came back, he just narrowly escaped out the back window and ran into the night .
0	Female U.S.A 25-34 EastAsian HighSchool	this bus will take you to all the sights .	Off to the Olympics
1	Female U.S.A 45-54 African HighSchool	we arrived at the park ready for fun .	This is where all the major parking will be happening once the park is open .
0	Female U.S.A 25-34 Caucasian SomeHighSchool,NoDiploma	i wonder if the dog 's name was [male] ?	At the end the male dogs ran around .
0	Female U.S.A 45-54 Other NoDegree	the kids decided fly airplanes . the kiddie land was a big hit .	I then just watched the kids on some airplain kiddie ride .
0	Male U.K 35-44 Caucasian NoDegree	we started our walk behind city hall .	Walking around the side of the town hall is even more amazing .
0	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	we toasted some nice beer in wine glasses .	Mom and dad sat down with their friends for dinner and toasted their wine .
1	Female U.S.A 25-34 Caucasian Master	they played the very best they could .	The teams played with a lot of energy .
1	Male U.S.A 55-74 Caucasian HighSchool	they carried some of the dancers on their shoulders .	!
1	Female U.S.A 18-24 SouthAsian Doctorate	we were so excited to finally be graduating .	students are standing in line for their degree
0	Female U.K 25-34 Caucasian Edu-AssociateDegree	as well as some spinning on the pole .	!
1	Male U.S.A 18-24 Caucasian NoDegree	the gate to the communal garden .	The gate took us to a beautiful garden .
0	Male U.S.A 25-34 Caucasian Master	there was a cool car outside	Our classic car was waxed and ready to take us anywhere .
0	Male U.S.A 25-34 Ethnic-NativeAmerican Master	sometimes too much silliness ensues !	Their friend makes a joke about cutting the guy up .
0	Male U.S.A 18-24 Caucasian HighSchool	they her and my aunt put on silly sunglasses .	Drinks were had and everyone got a little goofy .
0	Male U.S.A 55-74 Caucasian HighSchool	his assistant congratulated them officially .	My buddy gave a  speech .
1	Male U.S.A 35-44 Caucasian Bachelor	time to leave and the rain still was coming down . it never put a damper on the trip thought . loved the town square feeling .	There were no car crashes and no empty shoes in the road, everyone must have just vanished but either way it was better than the day before .
1	Male U.S.A 35-44 Caucasian Bachelor	i do n't like waiting .	A man felt dejected while waiting for his girlfriend to arrive at the park .
1	Male U.S.A 18-24 Caucasian NoDegree	there was a lot of beer being served at the bar .	They served some stuffy but they had a lot of beer .
0	Male U.S.A 55-74 Caucasian Bachelor	there was a beautiful moment in the gazebo .	As the day winds down, mom still taking pictures, she takes candids of guests conversing .
1	Female U.S.A 55-74 Caucasian NoDegree	they were made of clay .	There was a white elephant with foliage designs painted all over him .
1	Female U.S.A 25-34 Ethnic-NativeAmerican Master	there were not a lot of people around yet .	IT HAS A CARS
0	Male U.S.A 18-24 PacificIslander Bachelor	the trunk of this [male] [male] was the coolest to me	One of the cars had the coolest design on the trunk .
0	Female U.K 18-24 Other SomeHighSchool,NoDiploma	he got ready and worked on remembering what he needed to do .	The boy rehearsed his actions .
1	Female U.S.A 18-24 Caucasian Bachelor	almost at the foot of the mountain now .	A person skies down a mountain .
1	Female U.S.A 35-44 Caucasian HighSchool	we were impressed with the beautiful view of the monument .	Impressed with all the views, many pictures will be taken .
1	Male U.S.A 55-74 Caucasian NoDegree	grandma loves feeding the seagulls !	These seagulls really loved Gramma .
1	Male U.K 18-24 Other SomeHighSchool,NoDiploma	[female] at a party with her friends .	Party with female and male friends
1	Female U.S.A 45-54 Caucasian Edu-AssociateDegree	the big chicken entertained us for a bit as it was comical just to look at !	The crowd that had gathered were entertained by a comical chicken in the street .
1	Female U.S.A 18-24 Ethnic-NativeAmerican HighSchool	it snowed over night and [male] 's car was buried under the snow .	this is a snowy city
1	Female U.S.A 55-74 Caucasian Edu-AssociateDegree	this was the first thing we saw .	This represents one of the first small groups who banded together to fight the Mexicans .
0	Female U.S.A 45-54 African HighSchool	a group of friends went out to have a night out on the city .	Several friends went out for the night in the city .
0	Female U.S.A 35-44 Caucasian Doctorate	this yard was one of the best ones because of how the trees lit up .	It's not just the houses, the trees and yards are lit up as well .
1	Male U.S.A 18-24 Caucasian NoDegree	i had a few glasses .	The glasses of beer kept coming my way .
0	Male U.S.A 35-44 Caucasian Bachelor	it was so open and spacious .	IT IS OUR HALL
1	Female U.S.A 18-24 Caucasian HighSchool	finding a parking place so we could watch the parade was not an easy task .	A festival is being put on in the city and traffic guards have been sent out to help people navigate the crowds .
1	Female U.S.A 18-24 Caucasian Edu-AssociateDegree	it was all very good | but in the end we could only vote for one winner	Her parties took a lot of planning .
1	Male U.S.A 25-34 HispanicOrLatino Edu-AssociateDegree	by night | we were all dancing again .	!
1	Male U.S.A 25-34 HispanicOrLatino Bachelor	we saw a lovely building with yellow paint .	Time to start our research day, .
1	Male U.S.A 25-34 Caucasian Edu-AssociateDegree	today we took a family trip to the beach .	We all  recently went on a trip as a family to the beach .
1	Female U.S.A 25-34 Caucasian HighSchool	we entered the city and started exploring .	What a solemn day it was to hold a funeral .
0	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	everyone mingled | talking and laughing .	Everybody was so quiet enjoying the movie like it was supposed to be .
1	Female U.S.A 45-54 Caucasian Bachelor	there were so many brave women who took the time to display their emotions .	After I spent a long time searching through all their available T-shirts, I was unable to find the perfect thing in her size .
0	Male U.S.A 18-24 Ethnic-NativeAmerican Bachelor	the happy couple is reunited after having a fun day out and about town together .	Every moment together is one I will cherish .
0	Female U.S.A 18-24 Ethnic-CentralAsian Bachelor	i spent most of my time surfing .	I spent time surfing .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	he took me all around the world	As I clicked the photo the man asked the lady to marry him .
1	Female U.S.A 18-24 Caucasian Bachelor	the street is illuminated in a glowing pink and yellow .	The pink lighting was very beautiful .
1	Female U.S.A 18-24 Caucasian Bachelor	then they all shared stories .	We all shared some stories .
1	Female U.S.A 35-44 Caucasian Bachelor	the entire family was there even some people i thought would n't be able to make it .	The people brought the entire family .
1	Female U.S.A 55-74 Caucasian Doctorate	everyone laughed at them .	But we laughed anyway .
1	Female U.S.A 45-54 Caucasian NoDegree	a little boy was dressed in a space suit .	A young boy dressed in a space suit rests on the park bench .
0	Male U.S.A 35-44 Caucasian HighSchool	another kind of racer gets ready .	He was ready- the racer in the sumo suit .
0	Male U.S.A 25-34 Other NoDegree	we rented a cabin in the woods	We approached the cabin .
0	Female U.S.A 18-24 EastAsian Bachelor	i was so happy that everyone had an awesome time .	Everyone was happy and had an awesome time at the party .
1	Male U.S.A 35-44 African Master	uncle john told stories to the rest of the family as we ate .	Stories were told by my paternal uncle .
0	Female U.S.A 45-54 Caucasian Master	i had a great time touring all of them .	I wonder if Rapunzel lives in one of them .
1	Female U.S.A 25-34 Caucasian Master	and others went all out with props and innocent stuffed animals . we had such a great time !	the time was stuffed with props
0	Female U.S.A 18-24 SouthAsian Doctorate	the had that i brought was amazing .	They brought amazing gifts .
0	Female U.S.A 45-54 Ethnic-NativeAmerican NoDegree	the `` turbo '' coaster was shut down early .	This ride has been here for more than 80 years .
0	Female U.S.A 35-44 African Edu-AssociateDegree	here we go . check out this view .	My husband and I took a trip to another country .
0	Female U.S.A 35-44 Other Edu-AssociateDegree	him feeding me the cake before we dance .	!
1	Female U.S.A 35-44 Caucasian Bachelor	there were plenty of varieties of sweets to choose from .	At the end of the night, there were plenty of varieties of sweets to take home .
1	Male U.S.A 25-34 SouthAsian Doctorate	it is always brings smiles to the faces of others to see people comminting themselves to each other	marriage wows are going on
1	Female U.S.A 18-24 Caucasian Edu-AssociateDegree	pretty girls were walking around .	People come from all over to see the crafts made .
0	Male U.S.A 12-17 SouthAsian SomeHighSchool,NoDiploma	i like the cafeteria at work .	The new cafeteria had finally been set up .
0	Male U.S.A 18-24 Ethnic-NativeAmerican Master	after eating we played some games .	We were eating and playing games at the same time .
0	Male U.S.A 25-34 African Bachelor	the photography class was trying out new lenses | and the class favorite was byfar the fisheye lens .	The man peered into the camera .
0	Male U.K 18-24 SouthAsian NurserySchoolTo8thGrade	the beaches were not too crowded and the ocean was blue .	But there was the ocean, and it was not crowded, and the water was so blue .
0	Male U.S.A 25-34 EastAsian Bachelor	we all was able to catch up on old times .	Times like this helped her catch up with loved ones .
0	Male U.S.A 35-44 Caucasian Edu-AssociateDegree	i really enjoy cooking .	My friends and I really enjoy cooking
1	Female U.S.A 25-34 Caucasian Bachelor	we got to see some beautiful sculptures carved in the wall .	Then, he saw sculptures carved into walls .
1	Female U.S.A 25-34 SouthAsian Master	the entire museum had nautical themed installations for the month .	I found my friend Susan near a sculpture of a wine bottle .
